Tenure,WarehouseToHome,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,DaySinceLastOrder,CashbackAmount,Churn,Recency,Frequency,Monetary,Cluster
15.0,26.0,4,2,5,1,4,0,1.0,155.72,0,1.0,15.0,155.72,0
30.0,30.0,4,1,4,0,6,1,10.0,259.02,0,10.0,30.0,259.02,3
22.0,13.0,4,0,3,2,9,0,0.0,145.0,0,0.0,22.0,145.0,0
10.0,15.0,3,0,4,1,2,0,7.0,188.34,0,7.0,10.0,188.34,1
1.0,9.0,4,4,5,1,5,0,1.0,148.22,0,1.0,1.0,148.22,2
3.0,12.0,4,2,2,0,5,0,1.0,145.86,1,1.0,3.0,145.86,2
5.0,15.0,4,0,2,1,3,0,10.0,232.93,0,10.0,5.0,232.93,1
1.0,10.0,5,4,3,2,3,0,3.0,155.33,0,3.0,1.0,155.33,2
11.0,18.0,4,0,1,1,3,1,8.0,246.85,0,8.0,11.0,246.85,3
13.0,14.0,3,3,3,1,3,0,2.0,123.45,0,2.0,13.0,123.45,2
7.0,8.0,3,2,5,2,1,1,2.0,145.38,0,2.0,7.0,145.38,2
2.0,8.0,3,2,1,1,2,0,3.0,188.53,0,3.0,2.0,188.53,2
23.0,7.0,4,1,3,2,6,0,1.0,278.79,0,1.0,23.0,278.79,3
9.0,7.0,3,3,1,1,2,0,3.0,120.44,0,3.0,9.0,120.44,2
10.0,33.0,1,2,3,2,5,1,3.0,163.97,1,3.0,10.0,163.97,2
1.0,29.0,4,4,3,2,3,1,1.0,141.75,1,1.0,1.0,141.75,2
13.0,14.0,3,3,1,1,9,0,0.0,124.06,0,0.0,13.0,124.06,2
8.0,33.0,5,4,3,1,3,0,1.0,145.29,0,1.0,8.0,145.29,2
1.0,11.0,4,4,3,2,3,0,1.0,148.18,0,1.0,1.0,148.18,2
9.0,9.0,4,0,1,1,1,0,4.0,176.44,0,4.0,9.0,176.44,2
0.0,10.0,3,3,4,2,2,0,2.0,132.95,0,2.0,0.0,132.95,2
4.0,8.0,3,2,5,2,8,0,3.0,153.32,0,3.0,4.0,153.32,2
1.0,11.0,3,2,5,2,1,0,3.0,184.63,0,3.0,1.0,184.63,2
1.0,9.0,4,2,3,2,3,1,5.0,169.78,0,5.0,1.0,169.78,2
10.0,7.0,4,2,4,1,2,0,6.0,177.28,0,6.0,10.0,177.28,1
1.0,17.0,4,0,5,1,3,0,3.0,212.93,0,3.0,1.0,212.93,2
11.0,6.0,4,2,2,2,5,0,1.0,186.86,0,1.0,11.0,186.86,2
13.0,13.0,2,0,3,1,4,0,7.0,207.37,0,7.0,13.0,207.37,1
9.0,14.0,4,0,3,2,5,0,3.0,227.21,0,3.0,9.0,227.21,0
3.0,14.0,4,2,1,1,3,1,1.0,191.23,0,1.0,3.0,191.23,2
4.0,36.0,4,2,5,1,10,0,4.0,166.15,0,4.0,4.0,166.15,2
14.0,13.0,1,3,3,1,2,0,8.0,133.76,0,8.0,14.0,133.76,1
1.0,21.0,4,4,3,2,3,0,1.0,140.14,0,1.0,1.0,140.14,2
9.0,27.0,3,3,2,0,8,0,2.0,122.58,0,2.0,9.0,122.58,2
2.0,6.0,3,2,3,1,2,0,9.0,143.19,0,9.0,2.0,143.19,1
1.0,28.0,5,4,5,1,2,0,1.0,147.96,0,1.0,1.0,147.96,2
9.0,31.0,3,3,4,1,2,1,8.0,120.22,1,8.0,9.0,120.22,1
5.0,10.0,4,2,3,0,2,0,8.0,161.62,0,8.0,5.0,161.62,1
2.0,14.0,4,3,2,1,7,0,3.0,125.32,0,3.0,2.0,125.32,2
1.0,9.0,4,2,1,1,2,0,3.0,167.27,0,3.0,1.0,167.27,2
14.0,9.0,4,2,4,1,3,0,4.0,189.38,0,4.0,14.0,189.38,0
9.0,10.0,4,2,2,2,2,0,8.0,158.1,0,8.0,9.0,158.1,1
8.0,34.0,4,4,4,2,4,0,3.0,148.11,0,3.0,8.0,148.11,2
9.0,30.0,4,4,5,1,5,1,3.0,165.14,0,3.0,9.0,165.14,2
27.0,11.0,3,5,5,0,5,0,2.0,294.06,0,2.0,27.0,294.06,3
11.0,10.0,4,2,4,2,5,0,2.0,166.07,0,2.0,11.0,166.07,2
9.0,6.0,3,2,2,2,5,0,0.0,166.53,0,0.0,9.0,166.53,2
9.0,8.0,3,3,4,1,5,0,2.0,121.87,0,2.0,9.0,121.87,2
0.0,28.0,3,2,3,1,2,1,7.0,161.79,1,7.0,0.0,161.79,1
1.0,13.0,2,4,1,1,2,0,8.0,150.44,0,8.0,1.0,150.44,1
20.0,10.0,3,2,1,2,2,1,7.0,141.63,0,7.0,20.0,141.63,0
31.0,7.0,4,2,3,1,4,0,3.0,192.55,0,3.0,31.0,192.55,0
19.0,24.0,3,2,3,1,3,0,8.0,148.1,0,8.0,19.0,148.1,1
13.0,15.0,4,4,3,0,3,0,8.0,162.55,0,8.0,13.0,162.55,1
26.0,13.0,3,5,3,1,4,0,7.0,286.06,0,7.0,26.0,286.06,3
6.0,14.0,3,4,4,0,3,0,4.0,152.94,0,4.0,6.0,152.94,2
5.0,6.0,3,3,2,1,1,0,2.0,123.14,0,2.0,5.0,123.14,2
13.0,17.0,4,2,5,1,4,0,8.0,178.77,0,8.0,13.0,178.77,1
5.0,14.0,1,2,2,0,2,0,8.0,162.09,0,8.0,5.0,162.09,1
8.0,8.0,5,4,4,1,7,0,3.0,157.94,0,3.0,8.0,157.94,2
3.0,10.0,4,2,3,1,6,1,1.0,177.38,1,1.0,3.0,177.38,2
0.0,10.0,4,3,1,1,1,0,4.0,131.62,0,4.0,0.0,131.62,2
16.0,21.0,4,1,3,1,2,0,11.0,276.03,0,11.0,16.0,276.03,3
18.0,14.0,3,2,1,1,10,0,8.0,136.97,0,8.0,18.0,136.97,1
2.0,29.0,3,4,5,2,1,0,3.0,139.04,1,3.0,2.0,139.04,2
7.0,14.0,3,3,5,0,5,0,2.0,123.62,1,2.0,7.0,123.62,2
7.0,7.0,2,2,5,1,3,0,9.0,165.37,0,9.0,7.0,165.37,1
6.0,15.0,2,2,2,0,3,0,9.0,187.09,0,9.0,6.0,187.09,1
13.0,26.0,4,2,1,1,10,0,3.0,164.02,0,3.0,13.0,164.02,0
2.0,23.0,2,2,5,2,2,0,8.0,181.61,0,8.0,2.0,181.61,1
1.0,23.0,3,2,5,1,2,0,8.0,145.58,0,8.0,1.0,145.58,1
6.0,14.0,3,2,3,1,1,0,2.0,171.04,0,2.0,6.0,171.04,2
25.0,16.0,4,4,1,1,5,0,4.0,145.75,0,4.0,25.0,145.75,0
9.0,16.0,5,0,3,0,3,1,16.0,231.85,0,16.0,9.0,231.85,1
14.0,9.0,4,4,3,1,4,0,3.0,148.45,0,3.0,14.0,148.45,0
7.0,14.0,3,3,5,1,5,0,2.0,123.62,1,2.0,7.0,123.62,2
13.0,10.0,3,2,4,0,11,0,7.0,188.89,0,7.0,13.0,188.89,1
0.0,30.0,4,2,4,2,1,1,10.0,145.99,1,10.0,0.0,145.99,1
25.0,14.0,3,3,5,0,10,0,4.0,129.5,0,4.0,25.0,129.5,0
6.0,14.0,3,2,3,2,3,1,0.0,163.88,0,0.0,6.0,163.88,2
5.0,15.0,4,2,1,2,3,0,9.0,169.24,0,9.0,5.0,169.24,1
4.0,14.0,4,2,3,1,3,0,10.0,159.91,0,10.0,4.0,159.91,1
11.0,7.0,6,2,1,1,3,0,3.0,220.25,0,3.0,11.0,220.25,0
12.0,21.0,4,2,4,1,2,0,3.0,224.24,0,3.0,12.0,224.24,0
15.0,7.0,3,0,5,0,3,0,8.0,208.92,0,8.0,15.0,208.92,1
4.0,14.0,4,2,5,1,9,0,3.0,172.79,0,3.0,4.0,172.79,2
14.0,6.0,4,5,3,1,2,0,10.0,291.89,0,10.0,14.0,291.89,3
1.0,11.0,4,0,5,2,2,1,3.0,220.82,1,3.0,1.0,220.82,2
8.0,15.0,2,2,3,1,3,0,9.0,192.99,0,9.0,8.0,192.99,1
1.0,33.0,5,4,3,1,3,1,4.0,153.14,0,4.0,1.0,153.14,2
0.0,14.0,5,3,5,1,2,0,1.0,124.51,0,1.0,0.0,124.51,2
9.0,9.0,3,2,4,2,5,0,7.0,144.85,0,7.0,9.0,144.85,1
11.0,18.0,4,0,2,1,3,1,8.0,246.85,0,8.0,11.0,246.85,3
23.0,25.0,4,2,2,1,3,1,8.0,193.04,0,8.0,23.0,193.04,0
1.0,27.0,4,2,3,2,3,0,3.0,224.81,0,3.0,1.0,224.81,2
5.0,12.0,4,2,5,2,2,0,3.0,224.36,0,3.0,5.0,224.36,2
17.0,7.0,1,2,5,1,3,0,2.0,150.33,0,2.0,17.0,150.33,0
16.0,15.0,4,5,2,1,3,0,10.0,309.3,0,10.0,16.0,309.3,3
1.0,7.0,5,2,5,0,7,0,1.0,167.98,0,1.0,1.0,167.98,2
8.0,17.0,4,4,3,1,3,1,1.0,147.2,0,1.0,8.0,147.2,2
16.0,9.0,6,5,1,1,3,0,10.0,323.45,1,10.0,16.0,323.45,3
9.0,9.0,3,4,3,2,2,0,0.0,114.2,1,0.0,9.0,114.2,2
7.0,15.0,5,4,1,2,2,0,3.0,148.42,0,3.0,7.0,148.42,2
18.0,10.0,5,0,3,1,5,0,3.0,197.56,0,3.0,18.0,197.56,0
23.0,13.0,5,1,3,1,4,1,13.0,264.66,0,13.0,23.0,264.66,3
4.0,23.0,2,2,3,1,5,0,8.0,177.94,0,8.0,4.0,177.94,1
23.0,6.0,3,5,1,1,4,0,6.0,295.17,0,6.0,23.0,295.17,3
23.0,14.0,4,0,4,1,5,0,3.0,229.66,0,3.0,23.0,229.66,0
1.0,17.0,2,4,3,1,4,0,3.0,145.73,0,3.0,1.0,145.73,2
23.0,29.0,4,1,4,1,5,0,3.0,289.13,0,3.0,23.0,289.13,3
4.0,15.0,3,0,4,1,2,0,8.0,206.48,0,8.0,4.0,206.48,1
0.0,19.0,3,2,5,1,3,0,2.0,142.33,1,2.0,0.0,142.33,2
6.0,9.0,4,4,5,1,3,0,1.0,153.27,0,1.0,6.0,153.27,2
21.0,22.0,3,2,3,1,9,0,7.0,164.39,0,7.0,21.0,164.39,0
6.0,7.0,5,4,4,1,8,0,3.0,148.32,0,3.0,6.0,148.32,2
9.0,31.0,3,3,4,1,2,1,8.0,120.22,1,8.0,9.0,120.22,1
19.0,6.0,3,3,5,2,7,0,7.0,134.23,0,7.0,19.0,134.23,0
20.0,9.0,4,5,5,2,5,0,2.0,314.47,0,2.0,20.0,314.47,3
4.0,15.0,3,0,4,1,2,0,8.0,206.48,0,8.0,4.0,206.48,1
1.0,12.0,3,4,4,1,3,1,3.0,148.28,0,3.0,1.0,148.28,2
7.0,22.0,4,2,1,1,2,1,2.0,37.0,0,2.0,7.0,37.0,2
0.0,8.0,3,3,5,0,8,0,7.0,127.07,1,7.0,0.0,127.07,1
18.0,8.0,4,1,1,1,10,0,8.0,267.92,0,8.0,18.0,267.92,3
1.0,11.0,5,4,3,2,7,0,3.0,163.94,1,3.0,1.0,163.94,2
15.0,34.0,4,2,1,1,1,0,4.0,145.23,0,4.0,15.0,145.23,0
26.0,9.0,5,4,1,2,9,0,3.0,157.12,0,3.0,26.0,157.12,0
5.0,14.0,5,0,3,0,3,0,3.0,214.43,0,3.0,5.0,214.43,2
14.0,26.0,4,2,1,1,10,1,8.0,152.41,0,8.0,14.0,152.41,1
9.0,13.0,1,3,1,1,5,0,2.0,120.89,0,2.0,9.0,120.89,2
6.0,34.0,3,2,3,1,2,1,7.0,152.07,0,7.0,6.0,152.07,1
17.0,9.0,4,2,1,1,3,1,9.0,203.47,0,9.0,17.0,203.47,1
0.0,14.0,4,3,5,1,5,1,0.0,123.35,1,0.0,0.0,123.35,2
1.0,30.0,2,4,1,1,3,1,5.0,152.25,0,5.0,1.0,152.25,2
14.0,19.0,4,2,5,1,4,0,8.0,169.48,0,8.0,14.0,169.48,1
13.0,12.0,3,1,1,2,2,1,7.0,264.37,0,7.0,13.0,264.37,3
14.0,21.0,5,5,3,2,3,0,10.0,321.26,0,10.0,14.0,321.26,3
13.0,8.0,3,2,4,1,8,0,3.0,157.15,0,3.0,13.0,157.15,0
0.0,8.0,5,3,2,0,6,1,2.0,134.64,1,2.0,0.0,134.64,2
19.0,7.0,3,3,5,2,7,0,7.0,134.23,0,7.0,19.0,134.23,0
8.0,8.0,4,0,4,1,3,0,4.0,202.74,0,4.0,8.0,202.74,2
17.0,35.0,3,2,1,2,2,0,17.0,145.41,0,17.0,17.0,145.41,1
4.0,23.0,4,4,1,1,3,0,9.0,153.62,0,9.0,4.0,153.62,1
1.0,19.0,4,2,1,2,5,1,8.0,170.81,1,8.0,1.0,170.81,1
8.0,9.0,4,2,5,2,2,1,3.0,170.38,0,3.0,8.0,170.38,2
1.0,16.0,5,4,4,1,3,0,1.0,151.94,0,1.0,1.0,151.94,2
14.0,23.0,4,0,1,2,8,1,4.0,204.45,0,4.0,14.0,204.45,0
23.0,23.0,4,4,5,1,6,1,3.0,150.87,0,3.0,23.0,150.87,0
6.0,6.0,4,3,5,2,4,1,2.0,127.99,0,2.0,6.0,127.99,2
1.0,29.0,4,4,3,1,6,1,2.0,146.32,1,2.0,1.0,146.32,2
26.0,14.0,3,2,2,2,3,0,2.0,124.5,0,2.0,26.0,124.5,0
5.0,14.0,4,2,5,0,3,0,13.0,168.06,0,13.0,5.0,168.06,1
19.0,9.0,4,5,5,0,7,1,5.0,323.59,1,5.0,19.0,323.59,3
9.0,15.0,3,3,1,1,2,0,4.0,120.7,0,4.0,9.0,120.7,2
15.0,10.0,3,5,2,0,2,0,15.0,292.32,0,15.0,15.0,292.32,3
4.0,16.0,4,2,1,1,2,1,8.0,188.47,0,8.0,4.0,188.47,1
21.0,28.0,3,1,1,1,4,0,7.0,271.74,0,7.0,21.0,271.74,3
13.0,22.0,3,0,1,2,7,1,3.0,179.45,0,3.0,13.0,179.45,0
23.0,23.0,4,0,5,1,6,0,11.0,232.69,0,11.0,23.0,232.69,3
7.0,14.0,4,2,4,1,2,0,3.0,168.02,0,3.0,7.0,168.02,2
0.0,14.0,4,3,5,2,8,0,0.0,125.61,1,0.0,0.0,125.61,2
14.0,17.0,5,2,4,1,9,0,4.0,193.52,0,4.0,14.0,193.52,0
0.0,10.0,4,2,5,0,2,0,3.0,142.56,0,3.0,0.0,142.56,2
0.0,16.0,3,2,3,1,2,1,3.0,142.6,0,3.0,0.0,142.6,2
1.0,10.0,5,4,1,2,2,0,2.0,145.45,0,2.0,1.0,145.45,2
23.0,9.0,3,5,4,1,2,0,7.0,282.0,0,7.0,23.0,282.0,3
1.0,14.0,4,4,1,2,3,0,8.0,150.7,0,8.0,1.0,150.7,1
0.0,14.0,4,3,1,2,2,1,0.0,124.39,1,0.0,0.0,124.39,2
5.0,15.0,4,1,4,2,5,0,1.0,289.22,0,1.0,5.0,289.22,3
6.0,20.0,4,2,1,1,4,0,4.0,169.03,0,4.0,6.0,169.03,2
6.0,6.0,1,2,5,1,2,0,8.0,140.37,0,8.0,6.0,140.37,1
0.0,11.0,4,3,3,2,1,0,0.0,129.66,0,0.0,0.0,129.66,2
4.0,23.0,4,2,3,1,10,0,3.0,178.01,0,3.0,4.0,178.01,2
3.0,14.0,3,3,2,2,1,0,7.0,125.64,0,7.0,3.0,125.64,1
14.0,27.0,4,0,1,1,6,0,3.0,228.22,0,3.0,14.0,228.22,0
9.0,26.0,3,3,4,1,1,1,4.0,121.48,1,4.0,9.0,121.48,2
0.0,21.0,3,0,3,0,8,1,7.0,236.1,1,7.0,0.0,236.1,1
9.0,15.0,3,4,5,1,2,0,0.0,117.9,1,0.0,9.0,117.9,2
9.0,21.0,5,2,1,1,2,0,11.0,154.06,0,11.0,9.0,154.06,1
10.0,11.0,5,2,2,2,3,0,9.0,183.1,0,9.0,10.0,183.1,1
7.0,28.0,2,4,4,1,3,0,14.0,145.28,0,14.0,7.0,145.28,1
20.0,14.0,4,4,3,1,10,0,9.0,148.39,1,9.0,20.0,148.39,1
25.0,18.0,5,1,4,2,5,0,4.0,256.42,0,4.0,25.0,256.42,3
21.0,21.0,4,2,4,1,10,0,8.0,179.67,0,8.0,21.0,179.67,0
12.0,7.0,2,4,3,1,3,0,1.0,153.44,0,1.0,12.0,153.44,2
13.0,30.0,3,2,1,1,2,0,7.0,133.19,0,7.0,13.0,133.19,1
9.0,8.0,5,2,1,1,2,0,1.0,178.63,0,1.0,9.0,178.63,2
16.0,9.0,4,1,3,0,2,1,11.0,303.61,0,11.0,16.0,303.61,3
19.0,31.0,4,4,4,2,3,0,5.0,146.77,0,5.0,19.0,146.77,0
13.0,10.0,2,2,4,1,11,0,7.0,188.89,0,7.0,13.0,188.89,1
22.0,9.0,2,4,4,2,7,0,1.0,150.59,0,1.0,22.0,150.59,0
0.0,9.0,3,4,3,2,2,0,7.0,140.84,1,7.0,0.0,140.84,1
13.0,7.0,5,1,1,1,3,0,9.0,252.42,0,9.0,13.0,252.42,3
13.0,14.0,4,0,4,1,3,0,8.0,237.57,0,8.0,13.0,237.57,3
3.0,12.0,5,2,4,1,3,1,10.0,166.87,0,10.0,3.0,166.87,1
18.0,19.0,1,1,3,2,7,1,8.0,236.95,1,8.0,18.0,236.95,3
1.0,12.0,4,5,3,1,8,0,1.0,308.03,0,1.0,1.0,308.03,3
12.0,7.0,4,4,4,1,2,1,3.0,154.91,0,3.0,12.0,154.91,2
4.0,8.0,4,4,4,1,3,0,8.0,162.48,0,8.0,4.0,162.48,1
19.0,35.0,5,1,4,2,3,0,7.0,292.04,0,7.0,19.0,292.04,3
9.0,6.0,3,2,1,1,2,1,11.0,162.01,0,11.0,9.0,162.01,1
0.0,6.0,4,2,5,0,6,0,0.0,142.98,0,0.0,0.0,142.98,2
8.0,5.0,3,0,5,1,2,0,8.0,190.69,0,8.0,8.0,190.69,1
1.0,15.0,4,4,5,1,3,1,1.0,148.98,1,1.0,1.0,148.98,2
10.0,15.0,4,0,3,1,3,0,3.0,225.96,0,3.0,10.0,225.96,0
22.0,9.0,4,2,5,1,5,0,2.0,147.89,0,2.0,22.0,147.89,0
8.0,24.0,3,2,3,1,2,1,2.0,156.89,0,2.0,8.0,156.89,2
1.0,19.0,4,4,2,0,3,1,1.0,150.15,1,1.0,1.0,150.15,2
1.0,16.0,5,4,5,2,9,0,4.0,159.07,1,4.0,1.0,159.07,2
18.0,7.0,2,2,5,1,4,0,3.0,175.33,0,3.0,18.0,175.33,0
4.0,7.0,4,2,1,2,3,0,8.0,165.11,0,8.0,4.0,165.11,1
12.0,9.0,4,4,3,0,8,1,2.0,155.57,0,2.0,12.0,155.57,2
22.0,9.0,4,2,1,1,4,0,8.0,165.51,0,8.0,22.0,165.51,0
2.0,25.0,4,2,3,1,2,0,4.0,186.2,0,4.0,2.0,186.2,2
1.0,10.0,3,2,2,1,3,1,5.0,171.47,0,5.0,1.0,171.47,2
1.0,7.0,3,3,1,1,2,0,2.0,127.06,0,2.0,1.0,127.06,2
3.0,34.0,4,2,3,1,6,0,2.0,168.35,0,2.0,3.0,168.35,2
16.0,8.0,4,0,1,1,1,0,9.0,201.69,1,9.0,16.0,201.69,1
14.0,13.0,3,2,3,2,7,0,1.0,150.03,0,1.0,14.0,150.03,0
12.0,12.0,3,0,4,2,5,0,2.0,183.76,0,2.0,12.0,183.76,0
10.0,10.0,3,4,2,1,5,0,8.0,0.0,0,8.0,10.0,0.0,1
18.0,35.0,3,3,1,2,6,0,3.0,134.52,0,3.0,18.0,134.52,0
20.0,10.0,3,2,2,2,2,1,7.0,141.63,0,7.0,20.0,141.63,0
1.0,25.0,4,2,3,1,2,1,3.0,171.14,1,3.0,1.0,171.14,2
26.0,14.0,3,2,1,2,3,0,2.0,124.5,0,2.0,26.0,124.5,0
9.0,15.0,1,3,4,1,2,0,2.0,128.1,0,2.0,9.0,128.1,2
21.0,6.0,1,1,2,2,3,0,1.0,268.85,0,1.0,21.0,268.85,3
2.0,8.0,3,1,1,1,8,0,3.0,221.69,1,3.0,2.0,221.69,2
16.0,12.0,4,5,3,1,8,0,14.0,293.92,0,14.0,16.0,293.92,3
1.0,16.0,3,4,4,1,2,0,0.0,110.52,0,0.0,1.0,110.52,2
7.0,14.0,1,2,3,1,2,0,8.0,167.99,0,8.0,7.0,167.99,1
20.0,9.0,4,0,1,1,6,1,3.0,228.68,0,3.0,20.0,228.68,0
30.0,7.0,4,2,3,1,3,0,10.0,188.06,0,10.0,30.0,188.06,0
16.0,33.0,4,0,5,1,5,1,1.0,256.91,0,1.0,16.0,256.91,0
1.0,8.0,4,4,5,2,2,0,7.0,153.67,0,7.0,1.0,153.67,1
1.0,35.0,5,2,4,0,2,0,7.0,165.49,0,7.0,1.0,165.49,1
1.0,7.0,4,2,4,1,3,0,5.0,188.97,0,5.0,1.0,188.97,2
20.0,31.0,4,4,1,2,3,0,1.0,150.87,1,1.0,20.0,150.87,0
27.0,23.0,3,0,3,1,9,0,8.0,207.39,0,8.0,27.0,207.39,0
30.0,16.0,4,1,1,1,9,0,2.0,236.03,0,2.0,30.0,236.03,0
3.0,10.0,5,0,3,1,3,0,8.0,244.35,0,8.0,3.0,244.35,1
12.0,15.0,3,5,1,2,3,0,3.0,294.31,0,3.0,12.0,294.31,3
3.0,13.0,3,3,4,2,1,0,2.0,129.83,0,2.0,3.0,129.83,2
27.0,30.0,4,1,2,2,8,0,9.0,267.75,0,9.0,27.0,267.75,3
24.0,7.0,4,1,1,1,11,0,4.0,298.99,0,4.0,24.0,298.99,3
28.0,10.0,3,2,3,1,1,1,2.0,140.35,0,2.0,28.0,140.35,0
1.0,17.0,4,2,3,1,3,1,4.0,167.6,0,4.0,1.0,167.6,2
9.0,11.0,3,2,4,2,9,0,7.0,159.14,0,7.0,9.0,159.14,1
8.0,15.0,2,2,3,1,4,0,3.0,169.04,0,3.0,8.0,169.04,2
14.0,15.0,4,2,3,0,5,1,4.0,192.96,1,4.0,14.0,192.96,0
21.0,11.0,4,2,2,2,3,1,8.0,166.63,0,8.0,21.0,166.63,0
1.0,12.0,4,4,4,2,2,0,3.0,149.22,1,3.0,1.0,149.22,2
4.0,29.0,4,2,1,1,1,0,8.0,155.82,0,8.0,4.0,155.82,1
13.0,9.0,4,3,3,1,2,1,2.0,126.83,1,2.0,13.0,126.83,2
20.0,20.0,3,2,5,2,3,0,7.0,149.6,0,7.0,20.0,149.6,0
14.0,35.0,5,0,5,1,6,1,1.0,233.54,1,1.0,14.0,233.54,0
27.0,26.0,3,2,3,2,4,0,3.0,148.69,0,3.0,27.0,148.69,0
14.0,16.0,4,0,3,2,11,0,14.0,259.99,0,14.0,14.0,259.99,3
2.0,34.0,4,4,5,2,2,0,4.0,137.85,0,4.0,2.0,137.85,2
0.0,16.0,3,2,3,1,2,1,3.0,142.6,0,3.0,0.0,142.6,2
3.0,16.0,2,4,3,1,8,0,1.0,149.51,0,1.0,3.0,149.51,2
1.0,25.0,5,4,2,2,3,1,2.0,148.89,1,2.0,1.0,148.89,2
13.0,9.0,4,0,3,2,2,0,9.0,234.38,0,9.0,13.0,234.38,3
1.0,17.0,2,4,3,2,3,0,3.0,160.05,0,3.0,1.0,160.05,2
4.0,13.0,4,0,1,1,10,0,3.0,215.57,0,3.0,4.0,215.57,2
8.0,28.0,2,2,1,2,3,0,8.0,178.37,0,8.0,8.0,178.37,1
1.0,14.0,4,4,4,2,3,0,1.0,151.79,1,1.0,1.0,151.79,2
14.0,12.0,5,0,5,1,7,1,3.0,229.75,0,3.0,14.0,229.75,0
5.0,12.0,4,2,1,1,3,0,3.0,179.76,0,3.0,5.0,179.76,2
14.0,15.0,4,2,5,1,4,1,1.0,190.16,0,1.0,14.0,190.16,0
0.0,35.0,3,2,3,1,6,0,0.0,143.06,0,0.0,0.0,143.06,2
8.0,27.0,3,2,2,0,2,1,7.0,140.14,0,7.0,8.0,140.14,1
16.0,10.0,2,2,2,0,4,1,4.0,177.31,0,4.0,16.0,177.31,0
2.0,14.0,4,2,5,2,2,0,4.0,173.98,0,4.0,2.0,173.98,2
19.0,7.0,5,0,3,1,5,0,5.0,232.48,0,5.0,19.0,232.48,0
9.0,29.0,3,3,1,2,10,0,2.0,122.01,0,2.0,9.0,122.01,2
1.0,24.0,4,4,4,1,2,1,2.0,155.58,0,2.0,1.0,155.58,2
4.0,9.0,6,2,1,2,4,0,3.0,185.91,0,3.0,4.0,185.91,2
31.0,7.0,6,0,1,1,5,0,1.0,233.83,0,1.0,31.0,233.83,0
30.0,27.0,3,1,1,1,5,1,0.0,278.75,0,0.0,30.0,278.75,3
11.0,13.0,4,2,1,1,6,0,2.0,190.02,0,2.0,11.0,190.02,0
9.0,7.0,5,2,5,2,2,0,9.0,168.12,0,9.0,9.0,168.12,1
14.0,16.0,4,5,1,1,4,0,6.0,291.41,0,6.0,14.0,291.41,3
9.0,28.0,5,4,3,1,2,0,0.0,115.55,1,0.0,9.0,115.55,2
9.0,7.0,4,0,3,2,3,0,3.0,212.89,0,3.0,9.0,212.89,2
4.0,22.0,5,0,5,1,4,0,8.0,196.4,0,8.0,4.0,196.4,1
0.0,28.0,3,3,3,2,2,0,2.0,134.47,0,2.0,0.0,134.47,2
0.0,32.0,4,2,5,2,6,0,1.0,166.96,1,1.0,0.0,166.96,2
2.0,8.0,4,4,5,2,3,1,0.0,136.46,1,0.0,2.0,136.46,2
2.0,36.0,4,2,5,1,9,1,1.0,191.73,1,1.0,2.0,191.73,2
28.0,26.0,3,2,1,1,4,1,8.0,154.15,0,8.0,28.0,154.15,0
2.0,6.0,3,0,2,0,2,0,1.0,179.18,0,1.0,2.0,179.18,2
0.0,9.0,1,2,1,1,2,1,4.0,146.47,0,4.0,0.0,146.47,2
2.0,26.0,3,4,1,1,2,0,10.0,138.12,0,10.0,2.0,138.12,1
23.0,14.0,3,4,4,1,8,0,2.0,138.75,0,2.0,23.0,138.75,0
2.0,8.0,3,3,4,1,1,0,4.0,127.03,0,4.0,2.0,127.03,2
0.0,24.0,3,2,3,1,1,1,2.0,146.14,1,2.0,0.0,146.14,2
15.0,8.0,3,1,5,1,1,0,7.0,276.65,0,7.0,15.0,276.65,3
8.0,14.0,4,0,1,1,5,1,12.0,203.77,0,12.0,8.0,203.77,1
7.0,9.0,4,2,1,1,4,1,1.0,181.03,0,1.0,7.0,181.03,2
16.0,13.0,3,0,5,0,9,0,0.0,199.85,0,0.0,16.0,199.85,0
13.0,20.0,5,1,4,1,8,1,3.0,296.23,0,3.0,13.0,296.23,3
13.0,20.0,3,2,5,1,2,0,2.0,146.39,0,2.0,13.0,146.39,2
19.0,20.0,3,4,4,0,10,1,3.0,149.63,1,3.0,19.0,149.63,0
9.0,13.0,6,2,2,2,3,0,9.0,191.46,0,9.0,9.0,191.46,1
29.0,6.0,3,2,3,1,2,0,9.0,163.06,0,9.0,29.0,163.06,0
9.0,15.0,3,3,2,2,2,0,1.0,122.88,0,1.0,9.0,122.88,2
16.0,33.0,4,0,5,0,5,1,1.0,256.91,0,1.0,16.0,256.91,0
4.0,8.0,3,0,3,1,2,1,6.0,198.52,0,6.0,4.0,198.52,1
10.0,15.0,4,2,1,1,6,0,8.0,175.79,0,8.0,10.0,175.79,1
1.0,12.0,4,4,3,2,3,1,3.0,159.41,1,3.0,1.0,159.41,2
9.0,13.0,1,2,5,1,3,0,13.0,146.39,0,13.0,9.0,146.39,1
0.0,29.0,4,2,3,1,4,1,1.0,159.16,1,1.0,0.0,159.16,2
26.0,9.0,3,1,3,0,4,1,3.0,275.84,0,3.0,26.0,275.84,3
1.0,9.0,4,4,5,1,2,0,3.0,155.41,1,3.0,1.0,155.41,2
17.0,35.0,3,2,2,2,2,0,17.0,145.41,0,17.0,17.0,145.41,1
